Format Version,1.23,Take Name,Alza_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-12-02 12.25.22.852 PM,Capture Start Frame,2634524,Total Frames in Take,10514,Total Exported Frames,10514,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Cup:Marker1,Cup:Marker1,Cup:Marker1,Cup:Marker2,Cup:Marker2,Cup:Marker2,Cup:Marker3,Cup:Marker3,Cup:Marker3,Cup:Marker4,Cup:Marker4,Cup:Marker4,Cup:Marker5,Cup:Marker5,Cup:Marker5,Cup:Marker6,Cup:Marker6,Cup:Marker6
,ID,"DDD70","DDD70","DDD70","DDD90","DDD90","DDD90","DDD60","DDD60","DDD60","DDD80","DDD80","DDD80","DE540","DE540","DE540","DDD50","DDD50","DDD50"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4777,13.269444,,,,,,,,,,,,,,,,,,
4778,13.272222,,,,,,,,,,,,,,,,,,
4779,13.275000,0.144334,0.140147,0.087237,0.077240,0.143671,0.083851,0.164046,0.137740,0.209006,0.074033,0.144465,0.209932,0.162602,0.139882,0.135138,0.176825,0.138582,0.166977
4780,13.277778,0.144332,0.140164,0.087230,0.077260,0.143666,0.083849,0.164056,0.137748,0.208992,0.074116,0.144275,0.209844,0.162598,0.139865,0.135127,0.176823,0.138565,0.167000
4781,13.280556,,,,,,,,,,,,,,,,,,
4782,13.283333,0.144337,0.140163,0.087221,0.077240,0.143668,0.083854,0.164042,0.137759,0.209008,0.074109,0.144270,0.209884,0.162604,0.139868,0.135144,0.176821,0.138570,0.167002
4783,13.286111,0.144320,0.140161,0.087248,0.077240,0.143666,0.083853,0.164060,0.137744,0.208995,0.074110,0.144272,0.209846,0.162593,0.139888,0.135151,0.176802,0.138595,0.167002
4784,13.288889,,,,,,,,,,,,,,,,,,
4785,13.291667,0.144338,0.140171,0.087243,0.077258,0.143655,0.083880,0.164058,0.137734,0.209016,0.074115,0.144272,0.209867,0.162561,0.139889,0.135139,0.176792,0.138596,0.167001
4786,13.294444,0.144315,0.140157,0.087241,0.077256,0.143678,0.083875,0.164054,0.137739,0.209022,0.074105,0.144263,0.209862,0.161814,0.140235,0.134718,0.176816,0.138594,0.167003
4787,13.297222,,,,,,,,,,,,,,,,,,
4788,13.300000,0.144328,0.140165,0.087225,0.077241,0.143670,0.083871,0.164057,0.137736,0.209014,0.074099,0.144266,0.209878,0.161675,0.140357,0.134754,0.176780,0.138601,0.166991
4789,13.302778,0.144310,0.140168,0.087229,0.077249,0.143678,0.083863,0.164043,0.137710,0.209011,0.074095,0.144256,0.209865,0.161653,0.140351,0.134757,0.176784,0.138606,0.166982
4790,13.305556,,,,,,,,,,,,,,,,,,
4791,13.308333,0.144299,0.140184,0.087221,0.077263,0.143660,0.083866,0.164059,0.137725,0.209014,0.074115,0.144249,0.209880,0.161635,0.140386,0.134746,0.176769,0.138615,0.166981
4792,13.311111,,,,,,,,,,,,,,,,,,
4793,13.313889,,,,,,,,,,,,,,,,,,
4794,13.316667,0.144315,0.140174,0.087216,0.077252,0.143672,0.083875,0.164070,0.137740,0.209056,0.074109,0.144247,0.209875,0.161646,0.140366,0.134732,0.176771,0.138600,0.166950
4795,13.319444,,,,,,,,,,,,,,,,,,
4796,13.322222,,,,,,,,,,,,,,,,,,
4797,13.325000,0.144297,0.140173,0.087222,0.077234,0.143668,0.083887,0.164065,0.137751,0.209050,0.074111,0.144246,0.209882,0.161638,0.140374,0.134726,0.176784,0.138543,0.166951
4798,13.327778,0.144315,0.140171,0.087215,0.077249,0.143667,0.083889,0.164072,0.137722,0.209021,0.074118,0.144262,0.209880,0.161663,0.140373,0.134731,0.176812,0.138573,0.166964
4799,13.330556,,,,,,,,,,,,,,,,,,
4800,13.333333,0.144332,0.140153,0.087204,0.077249,0.143670,0.083876,0.164052,0.137746,0.209029,0.074103,0.144256,0.209870,0.161810,0.140212,0.134695,0.176803,0.138573,0.166952
4801,13.336111,0.144317,0.140155,0.087204,0.077267,0.143671,0.083879,0.164062,0.137737,0.209031,0.074108,0.144265,0.209861,0.161835,0.140211,0.134687,0.176835,0.138556,0.166954
4802,13.338889,,,,,,,,,,,,,,,,,,
4803,13.341667,0.144341,0.140142,0.087207,0.077231,0.143672,0.083848,0.164072,0.137742,0.209015,0.074107,0.144272,0.209869,0.162596,0.139855,0.135115,0.176848,0.138545,0.166973
4804,13.344444,0.144349,0.140142,0.087220,0.077245,0.143667,0.083868,0.164064,0.137742,0.209030,0.074117,0.144260,0.209869,0.162616,0.139858,0.135121,0.176855,0.138545,0.166959
4805,13.347222,,,,,,,,,,,,,,,,,,
4806,13.350000,0.144342,0.140142,0.087212,0.077245,0.143661,0.083863,0.164065,0.137760,0.209051,0.074113,0.144264,0.209869,0.162600,0.139862,0.135134,0.176855,0.138525,0.166984
4807,13.352778,,,,,,,,,,,,,,,,,,
4808,13.355556,,,,,,,,,,,,,,,,,,
4809,13.358333,0.144346,0.140143,0.087231,0.077226,0.143676,0.083865,0.164053,0.137742,0.209019,0.074101,0.144271,0.209877,0.162614,0.139864,0.135132,0.176830,0.138556,0.166984
4810,13.361111,0.144337,0.140144,0.087225,0.077249,0.143674,0.083876,0.164047,0.137741,0.209018,0.074109,0.144269,0.209874,0.162597,0.139867,0.135142,0.176814,0.138576,0.166993
4811,13.363889,,,,,,,,,,,,,,,,,,
4812,13.366667,0.144323,0.140171,0.087244,0.077231,0.143668,0.083880,0.164058,0.137753,0.209046,0.074103,0.144277,0.209873,0.162571,0.139887,0.135143,0.176793,0.138588,0.167005
4813,13.369444,,,,,,,,,,,,,,,,,,
4814,13.372222,,,,,,,,,,,,,,,,,,
4815,13.375000,0.144307,0.140173,0.087235,0.077248,0.143669,0.083903,0.164065,0.137738,0.209058,0.074022,0.144440,0.209930,0.161668,0.140370,0.134752,0.176765,0.138613,0.166994
4816,13.377778,0.144308,0.140182,0.087232,0.077237,0.143678,0.083889,0.164067,0.137755,0.209072,0.074107,0.144256,0.209871,0.161628,0.140379,0.134744,0.176760,0.138612,0.166991
4817,13.380556,,,,,,,,,,,,,,,,,,
4818,13.383333,0.144301,0.140193,0.087216,0.077250,0.143679,0.083877,0.164067,0.137746,0.209058,0.074017,0.144440,0.209944,0.161590,0.140406,0.134746,0.176728,0.138642,0.166991
4819,13.386111,0.144285,0.140179,0.087222,0.077242,0.143662,0.083871,0.164064,0.137752,0.209063,0.074111,0.144269,0.209865,0.161601,0.140398,0.134742,0.176730,0.138625,0.167000
4820,13.388889,,,,,,,,,,,,,,,,,,
4821,13.391667,0.144286,0.140186,0.087219,0.077249,0.143655,0.083870,0.164068,0.137756,0.209051,0.074104,0.144255,0.209873,0.161588,0.140394,0.134735,0.176733,0.138639,0.166973
4822,13.394444,,,,,,,,,,,,,,,,,,
4823,13.397222,0.144293,0.140185,0.087210,0.077246,0.143660,0.083876,0.164060,0.137752,0.209047,0.074097,0.144265,0.209873,0.161593,0.140383,0.134725,0.176749,0.138607,0.166965
4824,13.400000,,,,,,,,,,,,,,,,,,
4825,13.402778,,,,,,,,,,,,,,,,,,
4826,13.405556,0.144307,0.140168,0.087215,0.077250,0.143679,0.083860,0.164056,0.137755,0.209034,0.074096,0.144269,0.209870,0.161632,0.140359,0.134752,0.176782,0.138598,0.166971
4827,13.408333,,,,,,,,,,,,,,,,,,
4828,13.411111,,,,,,,,,,,,,,,,,,
4829,13.413889,0.144339,0.140140,0.087223,0.077240,0.143672,0.083863,0.164073,0.137769,0.209030,0.074100,0.144263,0.209854,0.162585,0.139863,0.135128,0.176825,0.138558,0.166971
4830,13.416667,,,,,,,,,,,,,,,,,,
4831,13.419444,,,,,,,,,,,,,,,,,,
4832,13.422222,0.144350,0.140127,0.087227,0.077251,0.143665,0.083858,0.164053,0.137766,0.209013,0.074104,0.144269,0.209863,0.162647,0.139836,0.135123,0.176884,0.138514,0.166965
4833,13.425000,0.144348,0.140121,0.087222,0.077239,0.143669,0.083864,0.164051,0.137742,0.209015,0.074114,0.144271,0.209871,0.162636,0.139826,0.135128,0.176875,0.138516,0.166972
4834,13.427778,,,,,,,,,,,,,,,,,,
4835,13.430556,0.144357,0.140130,0.087229,0.077236,0.143677,0.083864,0.164072,0.137752,0.209030,0.074116,0.144276,0.209867,0.162645,0.139833,0.135126,0.176887,0.138503,0.166974
4836,13.433333,,,,,,,,,,,,,,,,,,
4837,13.436111,,,,,,,,,,,,,,,,,,
4838,13.438889,0.144333,0.140151,0.087219,0.077258,0.143665,0.083861,0.164069,0.137756,0.209047,0.074125,0.144256,0.209864,0.162614,0.139869,0.135136,0.176857,0.138536,0.166964
4839,13.441667,,,,,,,,,,,,,,,,,,
4840,13.444444,,,,,,,,,,,,,,,,,,
4841,13.447222,0.144308,0.140165,0.087224,0.077247,0.143680,0.083862,0.164064,0.137758,0.209053,0.074113,0.144268,0.209863,0.162566,0.139902,0.135130,0.176785,0.138601,0.166978
4842,13.450000,0.144307,0.140181,0.087227,0.077240,0.143659,0.083883,0.164063,0.137766,0.209048,0.074106,0.144261,0.209881,0.161647,0.140382,0.134761,0.176764,0.138615,0.166987
4843,13.452778,,,,,,,,,,,,,,,,,,
4844,13.455556,0.144294,0.140197,0.087224,0.077240,0.143659,0.083885,0.164071,0.137746,0.209065,0.074119,0.144231,0.209869,0.161595,0.140404,0.134750,0.176743,0.138626,0.166994
4845,13.458333,,,,,,,,,,,,,,,,,,
4846,13.461111,,,,,,,,,,,,,,,,,,
4847,13.463889,0.144281,0.140207,0.087225,0.077240,0.143663,0.083862,0.164055,0.137752,0.209056,0.074106,0.144247,0.209870,0.161595,0.140410,0.134740,0.176711,0.138649,0.166996
4848,13.466667,0.144287,0.140187,0.087227,0.077235,0.143674,0.083867,0.164057,0.137741,0.209055,0.074096,0.144272,0.209862,0.161566,0.140418,0.134743,0.175627,0.138620,0.166663
4849,13.469444,,,,,,,,,,,,,,,,,,
4850,13.472222,0.144283,0.140185,0.087224,0.077248,0.143678,0.083865,0.164046,0.137755,0.209036,0.074102,0.144257,0.209871,0.161599,0.140382,0.134765,0.176753,0.138628,0.166976
4851,13.475000,0.144303,0.140173,0.087214,0.077248,0.143659,0.083877,0.164055,0.137752,0.209041,0.074105,0.144265,0.209869,0.161640,0.140388,0.134755,0.176748,0.138604,0.166980
4852,13.477778,,,,,,,,,,,,,,,,,,
4853,13.480556,0.144325,0.140171,0.087219,0.077247,0.143667,0.083873,0.164056,0.137765,0.209055,0.074109,0.144275,0.209874,0.161665,0.140355,0.134756,0.176791,0.138596,0.166984
4854,13.483333,0.144327,0.140147,0.087214,0.077242,0.143667,0.083859,0.164057,0.137763,0.209042,0.074108,0.144268,0.209872,0.161700,0.140341,0.134746,0.176777,0.138578,0.166976
4855,13.486111,,,,,,,,,,,,,,,,,,
4856,13.488889,0.144348,0.140148,0.087219,0.077237,0.143680,0.083883,0.164057,0.137768,0.209029,0.074100,0.144273,0.209872,0.162595,0.139870,0.135116,0.176834,0.138559,0.166975
4857,13.491667,,,,,,,,,,,,,,,,,,
4858,13.494444,,,,,,,,,,,,,,,,,,
4859,13.497222,0.144345,0.140127,0.087216,0.077249,0.143661,0.083857,0.164066,0.137777,0.209037,0.074124,0.144294,0.209876,0.162633,0.139840,0.135121,0.176847,0.138551,0.166968
4860,13.500000,0.144340,0.140137,0.087221,0.077261,0.143673,0.083873,0.164060,0.137750,0.209031,0.074037,0.144463,0.209925,0.162614,0.139858,0.135129,0.176862,0.138543,0.166967
4861,13.502778,,,,,,,,,,,,,,,,,,
4862,13.505556,0.144335,0.140153,0.087229,0.077241,0.143678,0.083873,0.164065,0.137765,0.209024,0.074105,0.144272,0.209854,0.162620,0.139848,0.135117,0.176841,0.138540,0.166962
4863,13.508333,,,,,,,,,,,,,,,,,,
4864,13.511111,,,,,,,,,,,,,,,,,,
4865,13.513889,0.144316,0.140164,0.087220,0.077238,0.143673,0.083868,0.164054,0.137747,0.209024,0.074111,0.144271,0.209860,0.162583,0.139887,0.135125,0.176815,0.138576,0.166979
4866,13.516667,0.144312,0.140163,0.087218,0.077241,0.143654,0.083873,0.164054,0.137754,0.209043,0.074026,0.144444,0.209928,0.161707,0.140346,0.134750,0.176791,0.138594,0.166987
4867,13.519444,,,,,,,,,,,,,,,,,,
4868,13.522222,0.144322,0.140174,0.087224,0.077268,0.143653,0.083870,0.164070,0.137752,0.209047,0.074118,0.144258,0.209879,0.161620,0.140383,0.134751,0.176781,0.138600,0.166982
4869,13.525000,0.144298,0.140178,0.087237,0.077249,0.143657,0.083868,0.164068,0.137763,0.209060,0.074111,0.144262,0.209870,0.161654,0.140374,0.134763,0.176768,0.138606,0.166971
4870,13.527778,,,,,,,,,,,,,,,,,,
4871,13.530556,0.144290,0.140190,0.087242,0.077231,0.143669,0.083856,0.164048,0.137744,0.209038,0.074025,0.144445,0.209943,0.161603,0.140383,0.134754,0.176748,0.138624,0.166986
4872,13.533333,,,,,,,,,,,,,,,,,,
4873,13.536111,,,,,,,,,,,,,,,,,,
4874,13.538889,0.144292,0.140185,0.087227,0.077252,0.143655,0.083878,0.164069,0.137731,0.209044,0.074093,0.144255,0.209861,0.161609,0.140374,0.134753,0.176731,0.138630,0.166990
4875,13.541667,0.144291,0.140165,0.087230,0.077239,0.143647,0.083874,0.164052,0.137750,0.209062,0.074117,0.144258,0.209868,0.161619,0.140382,0.134750,0.176739,0.138630,0.166986
4876,13.544444,,,,,,,,,,,,,,,,,,
4877,13.547222,0.144304,0.140168,0.087223,0.077246,0.143660,0.083874,0.164061,0.137746,0.209061,0.074015,0.144441,0.209928,0.161648,0.140358,0.134757,0.176744,0.138622,0.166992
4878,13.550000,0.144313,0.140172,0.087240,0.077225,0.143664,0.083876,0.164065,0.137765,0.209060,0.074106,0.144284,0.209883,0.161672,0.140352,0.134761,0.176793,0.138593,0.166986
4879,13.552778,,,,,,,,,,,,,,,,,,
4880,13.555556,0.144319,0.140141,0.087228,0.077236,0.143674,0.083873,0.164071,0.137756,0.209057,0.074086,0.144263,0.209874,0.161832,0.140213,0.134709,0.176806,0.138564,0.166978
4881,13.558333,0.144342,0.140144,0.087220,0.077238,0.143678,0.083863,0.164078,0.137784,0.209074,0.074016,0.144450,0.209938,0.162579,0.139873,0.135127,0.176817,0.138566,0.166972
4882,13.561111,0.144337,0.140139,0.087235,0.077249,0.143669,0.083882,0.164056,0.137744,0.209038,0.074106,0.144253,0.209874,0.162597,0.139855,0.135133,0.176852,0.138552,0.166971
4883,13.563889,0.144335,0.140138,0.087219,0.077251,0.143663,0.083871,0.164057,0.137759,0.209049,0.074112,0.144275,0.209883,0.162603,0.139858,0.135121,0.176851,0.138558,0.166981
4884,13.566667,,,,,,,,,,,,,,,,,,
4885,13.569444,0.144349,0.140121,0.087221,0.077238,0.143675,0.083875,0.164060,0.137766,0.209042,0.074108,0.144284,0.209874,0.162607,0.139848,0.135127,0.176860,0.138528,0.166956
4886,13.572222,,,,,,,,,,,,,,,,,,
4887,13.575000,,,,,,,,,,,,,,,,,,
4888,13.577778,0.144343,0.140128,0.087200,0.077250,0.143684,0.083872,0.164049,0.137738,0.209021,0.074106,0.144276,0.209859,0.162605,0.139848,0.135113,0.176857,0.138546,0.166979
4889,13.580556,0.144331,0.140146,0.087205,0.077235,0.143662,0.083868,0.164049,0.137756,0.209029,0.074111,0.144268,0.209869,0.161821,0.140202,0.134702,0.176842,0.138555,0.166971
4890,13.583333,,,,,,,,,,,,,,,,,,
4891,13.586111,0.144327,0.140150,0.087213,0.077249,0.143652,0.083833,0.164049,0.137755,0.209014,0.074036,0.144467,0.209926,0.161681,0.140350,0.134730,0.176807,0.138581,0.166957
4892,13.588889,,,,,,,,,,,,,,,,,,
4893,13.591667,,,,,,,,,,,,,,,,,,
4894,13.594444,0.144304,0.140176,0.087213,0.077251,0.143671,0.083853,0.164071,0.137770,0.209049,0.074111,0.144282,0.209873,0.161679,0.140358,0.134737,0.176765,0.138616,0.166971
4895,13.597222,0.144309,0.140175,0.087217,0.077242,0.143668,0.083872,0.164061,0.137746,0.209027,0.074100,0.144271,0.209865,0.161680,0.140367,0.134734,0.176773,0.138626,0.166983
4896,13.600000,,,,,,,,,,,,,,,,,,
4897,13.602778,0.144309,0.140181,0.087222,0.077246,0.143656,0.083863,0.164054,0.137752,0.209047,0.074118,0.144259,0.209870,0.161627,0.140406,0.134731,0.176773,0.138614,0.166986
4898,13.605556,0.144291,0.140196,0.087229,0.077247,0.143659,0.083886,0.164072,0.137773,0.209050,0.074117,0.144264,0.209858,0.161653,0.140390,0.134747,0.176763,0.138626,0.166984
4899,13.608333,,,,,,,,,,,,,,,,,,
4900,13.611111,0.144305,0.140178,0.087225,0.077243,0.143672,0.083857,0.164074,0.137766,0.209057,0.074110,0.144266,0.209878,0.161634,0.140382,0.134766,0.176735,0.138625,0.166997
4901,13.613889,,,,,,,,,,,,,,,,,,
4902,13.616667,,,,,,,,,,,,,,,,,,
4903,13.619444,0.144304,0.140181,0.087243,0.077240,0.143668,0.083866,0.164056,0.137761,0.209043,0.074100,0.144267,0.209882,0.161634,0.140393,0.134777,0.176763,0.138605,0.167004
4904,13.622222,0.144295,0.140165,0.087238,0.077251,0.143667,0.083885,0.164065,0.137775,0.209047,0.074103,0.144269,0.209872,0.161619,0.140363,0.134784,0.176764,0.138601,0.167003
4905,13.625000,,,,,,,,,,,,,,,,,,
4906,13.627778,0.144309,0.140161,0.087219,0.077254,0.143671,0.083891,0.164037,0.137745,0.209032,0.074101,0.144262,0.209876,0.161651,0.140364,0.134781,0.176802,0.138599,0.166986
4907,13.630556,,,,,,,,,,,,,,,,,,
4908,13.633333,,,,,,,,,,,,,,,,,,
4909,13.636111,0.144323,0.140137,0.087235,0.077235,0.143689,0.083862,0.164063,0.137745,0.209044,0.074091,0.144270,0.209879,0.162566,0.139875,0.135143,0.176809,0.138576,0.166996
4910,13.638889,0.144331,0.140142,0.087216,0.077247,0.143655,0.083871,0.164063,0.137764,0.209040,0.074093,0.144279,0.209863,0.162558,0.139862,0.135131,0.176806,0.138564,0.166991
4911,13.641667,,,,,,,,,,,,,,,,,,
4912,13.644444,0.144327,0.140161,0.087222,0.077245,0.143662,0.083864,0.164070,0.137754,0.209044,0.074107,0.144266,0.209857,0.161824,0.140219,0.134714,0.176815,0.138574,0.166984
4913,13.647222,0.144324,0.140161,0.087217,0.077241,0.143653,0.083863,0.164051,0.137755,0.209032,0.074107,0.144266,0.209868,0.162587,0.139875,0.135126,0.176814,0.138573,0.166982
4914,13.650000,,,,,,,,,,,,,,,,,,
4915,13.652778,0.144337,0.140156,0.087215,0.077252,0.143665,0.083856,0.164076,0.137775,0.209037,0.074111,0.144255,0.209863,0.161668,0.140328,0.134739,0.176841,0.138557,0.166974
4916,13.655556,,,,,,,,,,,,,,,,,,
4917,13.658333,,,,,,,,,,,,,,,,,,
4918,13.661111,0.144325,0.140168,0.087223,0.077267,0.143652,0.083866,0.164072,0.137767,0.209039,0.074131,0.144265,0.209877,0.161810,0.140240,0.134695,0.176813,0.138598,0.166972
4919,13.663889,0.144321,0.140167,0.087215,0.077263,0.143650,0.083862,0.164068,0.137764,0.209033,0.074114,0.144276,0.209875,0.161676,0.140366,0.134740,0.176811,0.138599,0.166960
4920,13.666667,,,,,,,,,,,,,,,,,,
4921,13.669444,0.144330,0.140161,0.087209,0.077249,0.143671,0.083881,0.164081,0.137763,0.209053,0.074124,0.144272,0.209864,0.161803,0.140241,0.134694,0.176804,0.138583,0.166961
4922,13.672222,0.144319,0.140174,0.087222,0.077250,0.143663,0.083878,0.164066,0.137754,0.209048,0.074114,0.144252,0.209877,0.161675,0.140373,0.134743,0.176808,0.138600,0.166976
4923,13.675000,,,,,,,,,,,,,,,,,,
4924,13.677778,0.144315,0.140195,0.087224,0.077239,0.143677,0.083880,0.164058,0.137749,0.209049,0.074110,0.144281,0.209889,0.161808,0.140246,0.134697,0.176793,0.138597,0.166963
4925,13.680556,0.144318,0.140173,0.087215,0.077250,0.143665,0.083860,0.164060,0.137747,0.209028,0.074105,0.144266,0.209876,0.161666,0.140374,0.134763,0.176786,0.138599,0.166972
4926,13.683333,,,,,,,,,,,,,,,,,,
4927,13.686111,0.144314,0.140180,0.087233,0.077245,0.143653,0.083880,0.164065,0.137752,0.209026,0.074130,0.144261,0.209869,0.161800,0.140230,0.134701,0.176789,0.138582,0.166977
4928,13.688889,,,,,,,,,,,,,,,,,,
4929,13.691667,,,,,,,,,,,,,,,,,,
4930,13.694444,0.144337,0.140146,0.087230,0.077242,0.143671,0.083862,0.164060,0.137758,0.209029,0.074106,0.144264,0.209868,0.161682,0.140340,0.134758,0.176809,0.138591,0.166980
4931,13.697222,,,,,,,,,,,,,,,,,,
4932,13.700000,,,,,,,,,,,,,,,,,,
4933,13.702778,0.144319,0.140157,0.087242,0.077246,0.143676,0.083875,0.164055,0.137754,0.209042,0.074095,0.144256,0.209867,0.162558,0.139876,0.135142,0.176795,0.138581,0.167001
4934,13.705556,0.144326,0.140155,0.087237,0.077242,0.143662,0.083876,0.164046,0.137742,0.209032,0.074105,0.144268,0.209865,0.161675,0.140329,0.134769,0.176805,0.138575,0.166999
4935,13.708333,,,,,,,,,,,,,,,,,,
4936,13.711111,0.144327,0.140153,0.087244,0.077260,0.143644,0.083848,0.164070,0.137755,0.209042,0.074106,0.144257,0.209852,0.161707,0.140316,0.134780,0.176824,0.138575,0.166996
4937,13.713889,,,,,,,,,,,,,,,,,,
4938,13.716667,0.144338,0.140150,0.087227,0.077236,0.143677,0.083880,0.164079,0.137756,0.209039,0.074093,0.144256,0.209882,0.162574,0.139883,0.135140,0.176790,0.138601,0.167006
4939,13.719444,0.144327,0.140155,0.087234,0.077249,0.143665,0.083870,0.164067,0.137749,0.209044,0.074102,0.144260,0.209865,0.161686,0.140327,0.134770,0.176817,0.138597,0.166991
4940,13.722222,,,,,,,,,,,,,,,,,,
4941,13.725000,0.144313,0.140169,0.087238,0.077223,0.143672,0.083862,0.164067,0.137752,0.209038,0.074109,0.144271,0.209876,0.161791,0.140223,0.134716,0.176795,0.138600,0.166987
4942,13.727778,,,,,,,,,,,,,,,,,,
4943,13.730556,,,,,,,,,,,,,,,,,,
4944,13.733333,0.144318,0.140179,0.087224,0.077238,0.143659,0.083890,0.164062,0.137759,0.209043,0.074121,0.144255,0.209871,0.161667,0.140365,0.134738,0.176778,0.138597,0.166968
4945,13.736111,0.144319,0.140186,0.087220,0.077256,0.143663,0.083871,0.164074,0.137748,0.209028,0.074113,0.144259,0.209880,0.161662,0.140383,0.134721,0.176779,0.138611,0.166969
4946,13.738889,,,,,,,,,,,,,,,,,,
4947,13.741667,0.144297,0.140181,0.087202,0.077253,0.143662,0.083883,0.164058,0.137747,0.209043,0.074111,0.144254,0.209873,0.161640,0.140365,0.134722,0.176779,0.138600,0.166958
4948,13.744444,0.144315,0.140184,0.087204,0.077247,0.143666,0.083883,0.164073,0.137757,0.209029,0.074099,0.144268,0.209878,0.161665,0.140382,0.134719,0.176815,0.138613,0.166962
4949,13.747222,,,,,,,,,,,,,,,,,,
4950,13.750000,0.144306,0.140180,0.087218,0.077247,0.143683,0.083870,0.164066,0.137769,0.209045,0.074110,0.144247,0.209864,0.161667,0.140359,0.134717,0.176789,0.138585,0.166959
4951,13.752778,,,,,,,,,,,,,,,,,,
4952,13.755556,,,,,,,,,,,,,,,,,,
4953,13.758333,0.144313,0.140175,0.087218,0.077245,0.143679,0.083871,0.164059,0.137737,0.209030,0.074110,0.144268,0.209861,0.161810,0.140235,0.134698,0.176799,0.138590,0.166961
4954,13.761111,0.144318,0.140149,0.087223,0.077267,0.143666,0.083868,0.164052,0.137749,0.209042,0.074105,0.144269,0.209884,0.161712,0.140350,0.134736,0.176819,0.138581,0.166962
4955,13.763889,,,,,,,,,,,,,,,,,,
4956,13.766667,0.144330,0.140156,0.087215,0.077250,0.143665,0.083867,0.164059,0.137769,0.209049,0.074115,0.144267,0.209873,0.162571,0.139868,0.135125,0.176809,0.138573,0.166979
4957,13.769444,,,,,,,,,,,,,,,,,,
4958,13.772222,,,,,,,,,,,,,,,,,,
4959,13.775000,0.144317,0.140139,0.087229,0.077254,0.143667,0.083866,0.164063,0.137772,0.209041,0.074107,0.144261,0.209867,0.162598,0.139856,0.135131,0.176839,0.138561,0.166994
4960,13.777778,0.144327,0.140146,0.087243,0.077252,0.143674,0.083879,0.164071,0.137763,0.209057,0.074098,0.144255,0.209874,0.162583,0.139866,0.135140,0.176839,0.138559,0.166995
4961,13.780556,,,,,,,,,,,,,,,,,,
4962,13.783333,0.144331,0.140151,0.087242,0.077251,0.143663,0.083875,0.164069,0.137774,0.209056,0.074102,0.144268,0.209877,0.162583,0.139873,0.135159,0.176814,0.138567,0.166999
4963,13.786111,0.144331,0.140150,0.087236,0.077232,0.143663,0.083873,0.164068,0.137766,0.209069,0.074098,0.144271,0.209867,0.162580,0.139872,0.135140,0.176793,0.138578,0.167014
4964,13.788889,,,,,,,,,,,,,,,,,,
4965,13.791667,0.144314,0.140166,0.087244,0.077248,0.143660,0.083886,0.164060,0.137744,0.209035,0.074118,0.144267,0.209878,0.161690,0.140349,0.134782,0.176795,0.138598,0.167003
4966,13.794444,0.144314,0.140172,0.087237,0.077249,0.143667,0.083886,0.164059,0.137754,0.209023,0.074110,0.144261,0.209888,0.161659,0.140350,0.134779,0.176789,0.138618,0.166995
4967,13.797222,,,,,,,,,,,,,,,,,,
4968,13.800000,0.144304,0.140172,0.087236,0.077235,0.143664,0.083873,0.164065,0.137753,0.209039,0.074103,0.144270,0.209884,0.161663,0.140373,0.134759,0.176799,0.138609,0.166989
4969,13.802778,,,,,,,,,,,,,,,,,,
4970,13.805556,,,,,,,,,,,,,,,,,,
4971,13.808333,0.144309,0.140197,0.087216,0.077256,0.143674,0.083864,0.164056,0.137756,0.209035,0.074111,0.144259,0.209864,0.161627,0.140385,0.134756,0.176773,0.138618,0.166991
4972,13.811111,0.144313,0.140176,0.087227,0.077236,0.143664,0.083863,0.164056,0.137744,0.209046,0.074106,0.144264,0.209882,0.161636,0.140385,0.134742,0.176778,0.138621,0.166978
4973,13.813889,,,,,,,,,,,,,,,,,,
4974,13.816667,0.144315,0.140189,0.087223,0.077251,0.143665,0.083869,0.164058,0.137769,0.209028,0.074109,0.144256,0.209871,0.161645,0.140373,0.134743,0.176767,0.138599,0.166982
